date,posi,nega
2023-04-25,-0.3370667740014817,-1.055819252172918
2023-04-26,-1.0318466283061458,1.0713505227314322
2023-04-27,-1.0885222382559965,-1.5272020937925297
2023-04-28,-1.6467287621161355,0.12458701556101481
2023-04-29,-0.17120017552697187,1.2884185680213915
2023-04-30,1.306034704525359,0.921235814898275
2023-05-01,0.3025034744736839,-0.5762411029464426
2023-05-02,-0.7948551838697823,0.7238526005820352
2023-05-03,0.653626634823449,0.7463294979954059
2023-05-04,2.9861064933817563,-0.3235861839438303
2023-05-05,-0.28430046504296413,-1.7505113608233023
2023-05-06,-0.25022146110458143,0.6294073181324786
2023-05-07,2.6165819775111627,0.7144714406909447
2023-05-08,1.640132299093601,-0.9190034378361642
2023-05-09,-0.9288586750756054,0.7838235583518114
2023-05-10,-0.0960691083241274,-1.9407131152514439
2023-05-11,0.5097559519570668,0.43469704945916654
2023-05-12,-0.7486568694557777,1.1917821286702988
2023-05-13,-1.7131946379015677,-2.66019030758061
2023-05-14,-0.4335090125573541,0.6819567066054242
2023-05-15,1.23323686270032,0.8684516839174997
2023-05-16,0.010714763055686527,-1.7052198202914093
2023-05-17,0.021751753329537493,1.4326365757777106
2023-05-18,-0.727880319964446,-0.8452442875574335
2023-05-19,-0.11361207982716948,0.3480433970525752
2023-05-20,0.6880561239212214,-0.02570717699986616
2023-05-21,-0.14931593316803235,0.3964794802790835
2023-05-22,-0.25100169005502426,-0.7152232926292288
2023-05-23,0.7874894589825517,0.5407173949884324
2023-05-24,1.4455205654697025,-0.6729059265074556
2023-05-25,1.1297946362447158,1.036998950596892
2023-05-26,0.5612734694795535,1.2489503052261728
2023-05-27,0.18798209591061477,-1.1581775113801736
2023-05-28,0.6806371643286893,0.012373431947338531
2023-05-29,0.7271987687775575,-1.2999033754392595
2023-05-30,0.8685470542074755,1.6245726025893463
2023-05-31,0.23592435197352812,-1.31276030908454
2023-06-01,-2.6829311829215867,-0.20239333362714274
2023-06-02,-0.9090456094262971,1.2045172100357364
2023-06-03,3.0180393284617892,-0.2649128179285559
2023-06-04,2.1909481611479884,0.9623444554627656
2023-06-05,0.25293632157136586,0.5571365677370593
2023-06-06,-0.21656893052283285,-1.6939831049995397
2023-06-07,-0.22820998289163633,0.5601222399179383
2023-06-08,-0.07783394191984333,1.657713591450567
2023-06-09,-1.1080912021068847,-0.4417928966312006
2023-06-10,-1.4147094409177385,-0.060182349879976726
2023-06-11,-1.4107023939864454,0.7357668248928332
2023-06-12,-0.54882230073244,-1.649567821272735
2023-06-13,-0.09760182326064634,1.1202657847461317
2023-06-14,0.25789840208127024,0.8999866618323035
2023-06-15,0.2214658994398674,0.49350957413054086
2023-06-16,0.8465726600272412,-2.102914645879622
2023-06-17,1.0026020515924354,0.39327364627435496
2023-06-18,2.361526850038087,0.5840545398295034
2023-06-19,-0.14380113971530561,-0.595169481989307
2023-06-20,-2.1640054265677824,-0.1606183654001957
2023-06-21,0.3839535410447845,0.9974543200283918
2023-06-22,3.249515220125367,-0.9006110454125769
2023-06-23,1.7740257877296584,-1.5051849049061041
2023-06-24,-0.15523882899397895,1.792177628799341
2023-06-25,-0.1913790479708939,-0.7139706432425821
2023-06-26,1.1504057185767076,-0.3919367492735914
2023-06-27,0.7778578265940546,-0.9805133652716387
2023-06-28,0.45022354909728945,2.26641298749643
2023-06-29,0.2242542730038124,-3.038170605427379
2023-06-30,-1.5284000343649313,0.08235650075771583
2023-07-01,-0.7044992837333633,1.0836208212166933
2023-07-02,0.7540229898060717,1.449632435699612
2023-07-03,1.6957737332805227,0.3265414371620956
2023-07-04,0.9241336796084931,-2.202747359475487
2023-07-05,-0.705719684846214,0.7463539119599406
2023-07-06,0.06887144564913755,-1.368350618300728
2023-07-07,0.6909459695329533,2.2195721638449637
2023-07-08,0.4732547509128249,-2.285528311540107
2023-07-09,0.15141935795083347,1.0380543834089067
2023-07-10,1.1018484069959473,1.1475403749555413
2023-07-11,1.2977635723707395,-1.0488010516897095
2023-07-12,2.20025288144156,1.6480915666496672
2023-07-13,2.6347836652332894,-2.0461364982514443
2023-07-14,1.547895154948614,1.0651970480995554
2023-07-15,-1.100198503736089,0.5579298101862342
2023-07-16,-0.6996313921973769,-0.822337479100059
2023-07-17,0.9021376278835627,1.4980836485991769
2023-07-18,1.1471774357212035,-0.560921826708862
2023-07-19,1.6932034329501033,-2.0759532607588964
2023-07-20,0.43467548397688044,5.268562378444637
2023-07-21,0.5033030650192662,-2.5182385191397034
2023-07-22,0.09689906374123636,-0.4115716214489441
2023-07-23,1.5050337301937626,-1.484687453725348
2023-07-24,0.23195079348997938,1.2008180737387975
2023-07-25,-2.826249893612582,-0.5253570858851803
2023-07-26,-3.059272114143127,1.012307930702872
2023-07-27,-2.2111325968223285,-0.1438126416123925
2023-07-28,-1.8315598658901668,1.5556732520998868
2023-07-29,1.0607865848558595,-1.3401562155291855
2023-07-30,1.2383636248847294,0.39970438196749325
2023-07-31,-1.6038753878399834,-0.038347532479395485
2023-08-01,0.040242345277843095,-0.44645528426854764
2023-08-02,0.30498244260224106,-0.06460835487250897
2023-08-03,-1.7060725275986715,1.2477203605245009
2023-08-04,-0.1136437735838185,-0.10077302679615596
2023-08-05,1.3240333186974724,-1.2534633123246837
2023-08-06,0.0637330583071985,-0.6098828197299662
2023-08-07,1.0595746538770463,0.8233388574315379
2023-08-08,1.2551335799037084,1.215368001631877
2023-08-09,1.7202308626258804,-0.9566813716074929
2023-08-10,1.7963005610857445,1.7684585982423549
2023-08-11,1.9609982462197828,-2.172218358455813
2023-08-12,1.3564471289213158,0.7616967673245532
2023-08-13,-1.13222223983869,-2.6296162910983933
2023-08-14,1.473573131478171,1.417375207862309
2023-08-15,1.4137207512665504,0.16741298608637012
2023-08-16,-0.635457197274951,0.758234829405579
2023-08-17,-0.8594687952323721,1.301911619077464
2023-08-18,-0.7637132529015622,-1.3335858815731685
2023-08-19,0.07995388191014782,1.4259627101178254
2023-08-20,0.3959657317394397,-0.5014529888210716
2023-08-21,0.8224844306978961,0.45700731903927827
2023-08-22,2.3209744390545213,-1.2552366009955795
2023-08-23,1.3132619953919464,1.7579152291093811
2023-08-24,-1.3294923928772326,-2.180957353630556
2023-08-25,-2.168814714866775,1.3535300341696326
2023-08-26,-1.6116090194068335,-1.3481889896665122
2023-08-27,-2.2067994221782334,0.24350412816625244
2023-08-28,-0.51432682165616,-1.0468871628031022
2023-08-29,0.1618102959201106,0.6527749751316628
2023-08-30,-0.7095558292077133,0.7641952234277831
2023-08-31,-0.2506794654802844,-0.34966398028741075
2023-09-01,-1.3981336108658349,-1.292748570790753
2023-09-02,-1.9786127004523877,2.5489518096943
2023-09-03,-0.014341562932861374,-0.8393709470446367
2023-09-04,1.1583083513366712,0.7382886824289964
2023-09-05,0.05165937392839681,-0.021225426825922433
2023-09-06,1.4559973695649462,-1.2930493026749639
2023-09-07,0.1427010087426277,-1.4131527450382686
2023-09-08,-1.3895687482011696,0.6406131986579252
2023-09-09,-0.506829511259453,1.9574953438585958
2023-09-10,-2.9777567946549155,-2.0336707531188996
2023-09-11,-0.29693918650115236,1.658880543284313
2023-09-12,1.916355065432922,-1.2652419205880725
2023-09-13,-0.7515237702757449,0.8830348233570425
2023-09-14,1.215501937331211,-2.138407248508381
2023-09-15,2.226600754458338,2.626211048100119
2023-09-16,0.8980557401598706,-0.9733288328904535
2023-09-17,-0.2633774861824745,0.9175607590382929
2023-09-18,-0.37937599452481907,-0.5187989897896301
2023-09-19,-1.4407021370011834,0.6461744757924666
2023-09-20,-0.4255181585586415,-0.7403830755027546
2023-09-21,0.2615825566966552,0.8249021749247423
2023-09-22,-0.16550245851995338,-2.104257919035133
2023-09-23,1.3092934194434043,0.12694745493372817
2023-09-24,1.2463920006088225,1.590042558437941
2023-09-25,0.49026593414251496,-0.6195574597947252
2023-09-26,0.48647326119279855,-0.1974115662526152
2023-09-27,-0.512072160037566,0.0033910423248121324
2023-09-28,0.24938743631801852,0.6454149450662519
2023-09-29,2.2121628863518987,-0.9947238417185514
2023-09-30,1.993492948741518,0.9849826001391913
2023-10-01,1.491953342543228,-1.324037926464884
2023-10-02,-0.16935446734628157,0.3253814362349776
2023-10-03,-1.5696124380074763,1.3107533061351835
2023-10-04,-2.1351058025901803,0.28329109047052203
2023-10-05,0.07955225139496402,-1.9541563025320747
2023-10-06,0.7316225890553806,1.7163582354326672
2023-10-07,1.1965000483950912,-1.7100901198176048
2023-10-08,0.337963471297988,1.5643690893470008
2023-10-09,-1.0630383289780214,-2.4852306446945573
2023-10-10,-0.2545820990716071,0.40193895501632326
2023-10-11,0.9977901384125176,0.3847162761284286
2023-10-12,0.7979102507271159,0.24069186737232984
2023-10-13,0.25972491164732214,1.5568031932577546
2023-10-14,0.18542737131178902,-0.23489236947566283
2023-10-15,0.1904097741204529,0.8522685693695593
2023-10-16,-0.9747198416639761,-0.05376642882233673
2023-10-17,-0.812248913334517,-1.2481498700632991
2023-10-18,-0.1218373127328434,-0.040036043010844485
2023-10-19,-0.20608767569502032,1.2820331296562388
2023-10-20,0.446876971227971,-0.8148058667381709
2023-10-21,-0.28680889625956674,-0.18929081731158934
2023-10-22,-0.6290505402117385,-1.2096077850205371
2023-10-23,-0.3649683046972075,0.9617020568566135
2023-10-24,0.17941249875605964,-2.7058283094494144
2023-10-25,1.1186122549954796,1.7766795702063918
2023-10-26,-0.32760874156121755,-0.6149962075428523
2023-10-27,-0.1784297787963357,1.4764865488687964
2023-10-28,2.534511665100927,-1.0327318344471461
2023-10-29,0.18146973034244263,0.05388633579144836
2023-10-30,-2.0070974359812137,1.6103467041433623
2023-10-31,-1.544715116096262,-2.1267521169050143
2023-11-01,-0.9835598014186271,1.1559130912915472
2023-11-02,1.3995709087193688,-2.1485940636017897
2023-11-03,1.3116319451103775,1.605942675425824
2023-11-04,-0.6840114542094851,0.33848245144112354
2023-11-05,0.06604862807579137,0.5316583754794365
2023-11-06,-0.10236172762638945,-1.5865799707561759
2023-11-07,0.6435685371652573,1.0386034965995106
2023-11-08,1.203996769861559,0.062428646123014575
2023-11-09,1.632993028565477,-0.2737549938405887
2023-11-10,0.4496792739431962,0.1654015860059135
2023-11-11,2.5017817178496156,0.3435212987494225
2023-11-12,3.249270314931082,0.027052967496518754
2023-11-13,1.3142478526134664,-1.3143152289938806
2023-11-14,0.4724756744616962,-0.3990527990537621
2023-11-15,-0.7665478772205588,3.4626694935782583
2023-11-16,-1.4482463729311323,-0.08499194182685055
2023-11-17,-0.8301922681994617,-2.9275277051965043
2023-11-18,-0.9060516463736011,1.5635728428810725
2023-11-19,-0.35514011614608354,0.2672628891228341
2023-11-20,-0.599956862048584,0.2493875689579962
2023-11-21,-0.03979524463884776,-0.46067435168103754
2023-11-22,1.4529878647959031,-1.0391882883665045
2023-11-23,0.05905685589747334,0.559077145003802
2023-11-24,0.6280136618328664,-0.34518881270034
2023-11-25,0.7162069184515722,0.5272732262724089
2023-11-26,0.964934337486479,-0.37586979695238015
2023-11-27,1.3623966561618177,0.08302141700944302
2023-11-28,1.4728613994900823,1.1238929757974967
2023-11-29,-0.09915713820400862,0.415716220140419
2023-11-30,-0.9044098232029711,-2.165549732735603
2023-12-01,1.3659940711675553,0.4849524337828772
2023-12-02,0.5431065607911695,-0.4228558702275027
2023-12-03,-2.531630703826058,1.8563621749802435
2023-12-04,-3.572350162021092,-1.0383456721165867
2023-12-05,-4.060511997857226,1.496483726197035
2023-12-06,-4.1193164440576755,-1.6367723779833094
2023-12-07,-2.1029703007219434,0.4080646779110349
2023-12-08,0.9492167522909358,-1.3694964421457687
2023-12-09,0.5805931867602048,2.381492693923974
2023-12-10,-0.030256070009106184,-1.4046405167662028
2023-12-11,0.14883039271753884,-1.1950667812636473
2023-12-12,-0.07944424669486078,0.5956638759070939
2023-12-13,-0.1613596833958962,-1.8309389096475224
2023-12-14,-0.3087394161037635,1.812109177517319
2023-12-15,0.32181982453062485,0.137941480573229
2023-12-16,-0.8070513914597013,0.1980879730737939
2023-12-17,0.0693410401816722,1.2676456499729136
2023-12-18,1.7281196751155428,-1.4994627008169656
2023-12-19,0.5409570057223093,1.048236840169541
2023-12-20,0.6493475515314606,-0.33372604459121635
2023-12-21,-0.05702968687143162,-0.44311259168440387
2023-12-22,-1.09829856488108,-1.9221447095443507
2023-12-23,-0.27351456883018743,2.608942784884519
2023-12-24,-0.06520994486879486,-1.2619748830188584
2023-12-25,-0.600914852739512,0.4211350509646805
2023-12-26,-1.0314384649238946,-1.2848254897061409
2023-12-27,-1.0954531528153204,1.2993641549193855
2023-12-28,0.4931729667676531,-0.11836560973645596
2023-12-29,-1.1919884103111626,-0.057007034879110643
2023-12-30,-1.2021643601653493,-0.15832722447233613
2023-12-31,0.04555853968247972,1.1570527941891466
